id,SKU,Descripcion,PrecioLista,Precio Distribuidor,idProveedor,Activo,Fotografia,Especificacion,Video,Status,Unidad, Moneda,Categorizacion
 ,RM-10-S/L,REGMAN CHF CDESV ELEGANCE SL, ,4046.0,,,http://portal.helvex.com.mx/images/productos/RM-10-S/L.jpg,,,,ST,MXN,
 ,RM-100,REGMAN C SOPORTE OASIS CR, ,1951.0,,,http://portal.helvex.com.mx/images/productos/RM-100.jpg,,,,ST,MXN,
 ,RM-100-S,REGMAN C SOPORTE OASIS S, ,2064.0,,,http://portal.helvex.com.mx/images/productos/RM-100-S.jpg,,,,ST,MXN,
 ,RM-1000,REGMAN MANG 3M CABEZAL CELTA CR, ,3146.0,,,http://portal.helvex.com.mx/images/productos/RM-1000.jpg,,,,ST,MXN,
 ,RM-1001,REGMAN MANG 3M CABEZAL NUVA CR, ,2999.0,,,http://portal.helvex.com.mx/images/productos/RM-1001.jpg,,,,ST,MXN,
 ,RM-1001-S,REGMAN MANG 3M CABEZAL NUVA S, ,3899.0,,,http://portal.helvex.com.mx/images/productos/RM-1001-S.jpg,,,,ST,MXN,
 ,RM-104,REGADERA MANUAL CHF VERTIKA CR, ,1491.0,,,http://portal.helvex.com.mx/images/productos/RM-104.jpg,,,,ST,MXN,
 ,RM-12,REGMAN CDESV NUVA CR, ,3638.0,,,http://portal.helvex.com.mx/images/productos/RM-12.jpg,,,,ST,MXN,
 ,RM-12-ND,REGMAN CDESV NUVA ND, ,4008.0,,,http://portal.helvex.com.mx/images/productos/RM-12-ND.jpg,,,,ST,MXN,
 ,RM-12-S,REGMAN CDESV NUVA S, ,4008.0,,,http://portal.helvex.com.mx/images/productos/RM-12-S.jpg,,,,ST,MXN,
 ,RM-12-SD,REGMAN CDESV NUVA SD, ,4208.0,,,http://portal.helvex.com.mx/images/productos/RM-12-SD.jpg,,,,ST,MXN,
 ,RM-13,REGMAN VERTIKA CR, ,5180.0,,,http://portal.helvex.com.mx/images/productos/RM-13.jpg,,,,ST,MXN,
 ,RM-13-SD,REGMAN VERTIKA SD, ,5991.0,,,http://portal.helvex.com.mx/images/productos/RM-13-SD.jpg,,,,ST,MXN,
 ,RM-14,REGMAN CDESV BRAZO ANGULAR CR, ,3606.0,,,http://portal.helvex.com.mx/images/productos/RM-14.jpg,,,,ST,MXN,
 ,RM-14-SD,REGMAN CDESV BRAZO ANGULAR SD, ,4127.0,,,http://portal.helvex.com.mx/images/productos/RM-14-SD.jpg,,,,ST,MXN,
 ,RM-15,REGMAN CDESV BRAZO ANGULAR CR, ,3972.0,,,http://portal.helvex.com.mx/images/productos/RM-15.jpg,,,,ST,MXN,
 ,RM-15-ND,REGMAN CDESV BRAZO ANGULAR ND, ,4508.0,,,http://portal.helvex.com.mx/images/productos/RM-15-ND.jpg,,,,ST,MXN,
 ,RM-15-SD,REGMAN CDESV BRAZO ANGULAR SD, ,4508.0,,,http://portal.helvex.com.mx/images/productos/RM-15-SD.jpg,,,,ST,MXN,
 ,RM-17,REGMAN FUTURA II CR, ,3431.0,,,http://portal.helvex.com.mx/images/productos/RM-17.jpg,,,,ST,MXN,
 ,RM-17-S,REGMAN FUTURA II S, ,4144.0,,,http://portal.helvex.com.mx/images/productos/RM-17-S.jpg,,,,ST,MXN,
 ,RM-22,REGMAN ALTURA DESLIZ NUVA CR, ,2530.0,,,http://portal.helvex.com.mx/images/productos/RM-22.jpg,,,,ST,MXN,
 ,RM-22-S,REGMAN ALTURA DESLIZ NUVA S, ,3292.0,,,http://portal.helvex.com.mx/images/productos/RM-22-S.jpg,,,,ST,MXN,
 ,RM-22-S-PVD,REGMAN ALTURA DESLIZ NUVA SD, ,3292.0,,,http://portal.helvex.com.mx/images/productos/RM-22-S-PVD.jpg,,,,ST,MXN,
 ,RM-23,REGMAN ALTURA DESLIZ CHF CR, ,2514.0,,,http://portal.helvex.com.mx/images/productos/RM-23.jpg,,,,ST,MXN,
 ,RM-24,REGMAN ALTURA DESLIZ 3CH CR, ,2985.0,,,http://portal.helvex.com.mx/images/productos/RM-24.jpg,,,,ST,MXN,
 ,RM-25,REGMAN ALTURA DESLIZ CHF CR, ,2514.0,,,http://portal.helvex.com.mx/images/productos/RM-25.jpg,,,,ST,MXN,
 ,RM-26,REGMAN ALTURA DESLIZ 3CH CR, ,2985.0,,,http://portal.helvex.com.mx/images/productos/RM-26.jpg,,,,ST,MXN,
 ,RM-27,REGMAN ALTURA DESLIZ 5 CHORROS CR, ,2418.0,,,http://portal.helvex.com.mx/images/productos/RM-27.jpg,,,,ST,MXN,
 ,RM-27-AAI,REGADERA MANUAL DE ALTURA DESLIZABLE AAI, ,4315.0,,,http://portal.helvex.com.mx/images/productos/RM-27-AAI.jpg,,,,ST,MXN,
 ,RM-27-SD,REGMAN ALTURA DESLIZ 5 CHORROS SD, ,2919.0,,,http://portal.helvex.com.mx/images/productos/RM-27-SD.jpg,,,,ST,MXN,
 ,RM-28,REGMAN ALTURA DESLIZ CHF CR, ,2219.0,,,http://portal.helvex.com.mx/images/productos/RM-28.jpg,,,,ST,MXN,
 ,RM-29,REGMAN ALTURA DESLIZ 5CH CR, ,2628.0,,,http://portal.helvex.com.mx/images/productos/RM-29.jpg,,,,ST,MXN,
 ,RM-5,REGMAN CHF CDESV ANTIQUA CR, ,3711.0,,,http://portal.helvex.com.mx/images/productos/RM-5.jpg,,,,ST,MXN,
 ,RM-7,REGMAN CHF CDESV FUTURA CR, ,3431.0,,,http://portal.helvex.com.mx/images/productos/RM-7.jpg,,,,ST,MXN,
 ,RM13-SR117,REGMAN VERTIKA CR, ,5367.0,,,http://portal.helvex.com.mx/images/productos/RM13-SR117.jpg,,,,ST,MXN,
 ,RM15-SR117,REGMAN CDESV BRAZO ANGULAR CR, ,4119.0,,,http://portal.helvex.com.mx/images/productos/RM15-SR117.jpg,,,,ST,MXN,
 ,RM22-6,REGMAN ALTURA DESLIZ NUVA 6L CR, ,2530.0,,,http://portal.helvex.com.mx/images/productos/RM22-6.jpg,,,,ST,MXN,
 ,RM22-SB,REGMAN SIN BARRA ALTURA DESLIZ NUVA CR, ,1313.0,,,http://portal.helvex.com.mx/images/productos/RM22-SB.jpg,,,,ST,MXN,
 ,RM25-6,REGMAN ALTURA DESLIZ CHF 6L CR, ,2514.0,,,http://portal.helvex.com.mx/images/productos/RM25-6.jpg,,,,ST,MXN,
 ,RM7-6,REGMAN CHF CDESV FUTURA 6L CR, ,3431.0,,,http://portal.helvex.com.mx/images/productos/RM7-6.jpg,,,,ST,MXN,
 ,RMB-30,REGMAN ALTURA DESLIZ 5CH CON BOCINA CR, ,3957.0,,,http://portal.helvex.com.mx/images/productos/RMB-30.jpg,,,,ST,MXN,
 ,RMM-27-CR/AI,REGMAN MAGNÉTICA DESLIZ CHORR FIJO CR/AI, ,2231.0,,,http://portal.helvex.com.mx/images/productos/RMM-27-CR/AI.jpg,,,,ST,MXN,
 ,RMMB-30-CR/AI,REGMAN DESLIZ MAGNÉTICA 5CH BOCINA CR AI, ,3598.0,,,http://portal.helvex.com.mx/images/productos/RMMB-30-CR/AI.jpg,,,,ST,MXN,
 ,S-25,ACOND AGUAS DURAS 4" INST VULCAN ACRL TR, ,44662.0,,,http://portal.helvex.com.mx/images/productos/S-25.jpg,,,,ST,MXN,
 ,S-250,ACOND AGUAS DURAS 10? VULCAN ACRL TR, ,148477.0,,,http://portal.helvex.com.mx/images/productos/S-250.jpg,,,,ST,MXN,
 ,SS-1,ACOND AGUAS DURAS 1 1/2" SINSARRO B, ,3148.0,,,http://portal.helvex.com.mx/images/productos/SS-1.jpg,,,,ST,MXN,
 ,SSI-4,ACOND AGUAS DURAS 4" INST SINSARRO, ,41951.0,,,http://portal.helvex.com.mx/images/productos/SSI-4.jpg,,,,ST,MXN,
 ,SSI-6,ACOND AGUAS DURAS 6" INST SINSARRO, ,83892.0,,,http://portal.helvex.com.mx/images/productos/SSI-6.jpg,,,,ST,MXN,
 ,TC-007,REJ RED P COLADERA 262H AIBR, ,690.0,,,http://portal.helvex.com.mx/images/productos/TC-007.jpg,,,,ST,MXN,
 ,TC-011,REJ P COL 282 Y 1342 CCASQ AIBR, ,805.0,,,http://portal.helvex.com.mx/images/productos/TC-011.jpg,,,,ST,MXN,
 ,TC-012,REJ CIEGA P COL 282 1342 CCASQ AIBR, ,726.0,,,http://portal.helvex.com.mx/images/productos/TC-012.jpg,,,,ST,MXN,
 ,TC-014,REJ P COLADERA 342H SCASQ AIBR, ,393.0,,,http://portal.helvex.com.mx/images/productos/TC-014.jpg,,,,ST,MXN,
 ,TC-016,REJ P COLADERAS 24 Y 25 CCASQ AIBR, ,443.0,,,http://portal.helvex.com.mx/images/productos/TC-016.jpg,,,,ST,MXN,
 ,TC-017,REJ CUAD P COL 282 SCASQ AI AIBR, ,1058.0,,,http://portal.helvex.com.mx/images/productos/TC-017.jpg,,,,ST,MXN,
 ,TC-020,REJ CIEGA P COL 26 CCASQ AIBR, ,443.0,,,http://portal.helvex.com.mx/images/productos/TC-020.jpg,,,,ST,MXN,
 ,TC-024,REJ P COLADERA CCASQ AIBR, ,471.0,,,http://portal.helvex.com.mx/images/productos/TC-024.jpg,,,,ST,MXN,
 ,TC-028,REJ CUAD P COL 1342-35 CCASQ AIBR, ,1246.0,,,http://portal.helvex.com.mx/images/productos/TC-028.jpg,,,,ST,MXN,
 ,TC-030,CTRA LRG CR, ,2000.0,,,http://portal.helvex.com.mx/images/productos/TC-030.jpg,,,,ST,MXN,
 ,TC-034,REJ 282-ESP SCASQ AIBR, ,575.0,,,http://portal.helvex.com.mx/images/productos/TC-034.jpg,,,,ST,MXN,
 ,TC-035,REJ 282-35-ESP SCASQ AIBR, ,637.0,,,http://portal.helvex.com.mx/images/productos/TC-035.jpg,,,,ST,MXN,
 ,TC-049,REJ P COLADERA 282 AIBR, ,1341.0,,,http://portal.helvex.com.mx/images/productos/TC-049.jpg,,,,ST,MXN,
 ,TC-063,REJ P COLADERA CUAD 24CH 25CH CCASQ AIBR, ,522.0,,,http://portal.helvex.com.mx/images/productos/TC-063.jpg,,,,ST,MXN,
 ,TCA-1PLG,TUERCA TAPON 1", ,50.0,,,http://portal.helvex.com.mx/images/productos/TCA-1PLG.jpg,,,,ST,MXN,
 ,TF-110-WC-4.8,FLUX ELEC BAT WC 32-38 4.8L AUTOFLUX CR, ,7862.0,,,http://portal.helvex.com.mx/images/productos/TF-110-WC-4.8.jpg,,,,ST,MXN,
 ,TF-185-19-0.5,FLUX ELEC BAT MING 19 0.5L AUTOFLUX CR, ,7862.0,,,http://portal.helvex.com.mx/images/productos/TF-185-19-0.5.jpg,,,,ST,MXN,
 ,TF-305,DISP ELEC BAT P FLUX WC MING AUTOFLUX CR, ,4596.0,,,http://portal.helvex.com.mx/images/productos/TF-305.jpg,,,,ST,MXN,
 ,TH-001,TUBO EXTENSION P CONTRA LAV 37 CMS CR, ,266.0,,,http://portal.helvex.com.mx/images/productos/TH-001.jpg,,,,ST,MXN,
 ,TH-001-S,TUBO EXTENSION P CONTRA LAV 37 CMS S, ,321.0,,,http://portal.helvex.com.mx/images/productos/TH-001-S.jpg,,,,ST,MXN,
 ,TH-05-0429,SISTEMA DE PUSH ANTIRR CR, ,1196.0,,,http://portal.helvex.com.mx/images/productos/TH-05-0429.jpg,,,,ST,MXN,
 ,TH-058,CONTRA REJILLA LAVABO CR, ,696.0,,,http://portal.helvex.com.mx/images/productos/TH-058.jpg,,,,ST,MXN,
 ,TH-059,CONTRA REJILLA LAVABO CR, ,696.0,,,http://portal.helvex.com.mx/images/productos/TH-059.jpg,,,,ST,MXN,
 ,TH-059-CO,CTRA REJ LAV SREB CO, ,801.0,,,http://portal.helvex.com.mx/images/productos/TH-059-CO.jpg,,,,ST,MXN,
 ,TH-059-S,CONTRA REJILLA LAVABO S, ,809.0,,,http://portal.helvex.com.mx/images/productos/TH-059-S.jpg,,,,ST,MXN,
 ,TH-061,CTRA DESAUT LAV EXPUESTO SREB CR, ,1305.0,,,http://portal.helvex.com.mx/images/productos/TH-061.jpg,,,,ST,MXN,
 ,TH-062,CONTRA HONGO LAVABO CR, ,719.0,,,http://portal.helvex.com.mx/images/productos/TH-062.jpg,,,,ST,MXN,
 ,TH-063,CONTRA HONGO LAVABO CR, ,719.0,,,http://portal.helvex.com.mx/images/productos/TH-063.jpg,,,,ST,MXN,
 ,TH-063-S,CONTRA HONGO LAVABO S, ,833.0,,,http://portal.helvex.com.mx/images/productos/TH-063-S.jpg,,,,ST,MXN,
 ,TH-064,CONTRA PUSH LAVABO CR, ,806.0,,,http://portal.helvex.com.mx/images/productos/TH-064.jpg,,,,ST,MXN,
 ,TH-064-S,CONTRA PUSH LAVABO S, ,929.0,,,http://portal.helvex.com.mx/images/productos/TH-064-S.jpg,,,,ST,MXN,
 ,TH-065,CONTRA PUSH LAVABO CR, ,806.0,,,http://portal.helvex.com.mx/images/productos/TH-065.jpg,,,,ST,MXN,
 ,TH-065-S,CONTRA PUSH LAVABO S, ,929.0,,,http://portal.helvex.com.mx/images/productos/TH-065-S.jpg,,,,ST,MXN,
 ,TH-07-0158,ACCESORIO PARA HIGIENE CR, ,320.0,,,http://portal.helvex.com.mx/images/productos/TH-07-0158.jpg,,,,ST,MXN,
 ,TH-100,MAN CTRAL CR, ,370.0,,,http://portal.helvex.com.mx/images/productos/TH-100.jpg,,,,ST,MXN,
 ,TH-100-CO,MAN CTRAL CO, ,426.0,,,http://portal.helvex.com.mx/images/productos/TH-100-CO.jpg,,,,ST,MXN,
 ,TH-100-S,MAN CTRAL S, ,413.0,,,http://portal.helvex.com.mx/images/productos/TH-100-S.jpg,,,,ST,MXN,
 ,TH-101,MAN CTRAL CUAD CR, ,534.0,,,http://portal.helvex.com.mx/images/productos/TH-101.jpg,,,,ST,MXN,
 ,TH-101-S,MAN CTRAL CUAD S, ,618.0,,,http://portal.helvex.com.mx/images/productos/TH-101-S.jpg,,,,ST,MXN,
 ,TH-1083,KIT CTRAREJ Y CTRAHNG LAV SREB, ,38.0,,,http://portal.helvex.com.mx/images/productos/TH-1083.jpg,,,,ST,MXN,
 ,TH-1085,CPO P CTRA DESAUT LAV SREB CR, ,243.0,,,http://portal.helvex.com.mx/images/productos/TH-1085.jpg,,,,ST,MXN,
 ,TH-144,SALTINA PARED SDESV ELITE CR, ,1006.0,,,http://portal.helvex.com.mx/images/productos/TH-144.jpg,,,,ST,MXN,
 ,TH-148,SALTINA PARED CDESV ELITE CR, ,1138.0,,,http://portal.helvex.com.mx/images/productos/TH-148.jpg,,,,ST,MXN,
 ,TH-960-S-PVD,EXT ARM SAL PISO NUVA SD, ,763.0,,,http://portal.helvex.com.mx/images/productos/TH-960-S-PVD.jpg,,,,ST,MXN,
 ,TH-961,EXT 20CM P MON LAV E99 NUVA CR, ,1053.0,,,http://portal.helvex.com.mx/images/productos/TH-961.jpg,,,,ST,MXN,
 ,TH-961-ND,EXT 20CM P MON LAV E99 NUVA ND, ,1159.0,,,http://portal.helvex.com.mx/images/productos/TH-961-ND.jpg,,,,ST,MXN,
 ,TH-961-S,EXT 20CM P MON LAV E99 NUVA S, ,1159.0,,,http://portal.helvex.com.mx/images/productos/TH-961-S.jpg,,,,ST,MXN,
 ,TH-961-S-PVD,EXT 20CM P MON LAV E99 NUVA SD, ,1094.0,,,http://portal.helvex.com.mx/images/productos/TH-961-S-PVD.jpg,,,,ST,MXN,
 ,TH-963,EXT 20CM P MON LAV E94 Y E904 CR, ,1179.0,,,http://portal.helvex.com.mx/images/productos/TH-963.jpg,,,,ST,MXN,
 ,TH-963-S,EXT 20CM P MON LAV E94 Y E904 S, ,1305.0,,,http://portal.helvex.com.mx/images/productos/TH-963-S.jpg,,,,ST,MXN,
 ,TH-963-SD,EXT 20CM P MON LAV E-94 E-904 SD, ,1373.0,,,http://portal.helvex.com.mx/images/productos/TH-963-SD.jpg,,,,ST,MXN,
 ,TH-964,SAL LAV CGANS C AIREADOR CR, ,1152.0,,,http://portal.helvex.com.mx/images/productos/TH-964.jpg,,,,ST,MXN,
 ,TH-965,EXT 20CM P MON LAV E907 E908 EXPLORA CR, ,740.0,,,http://portal.helvex.com.mx/images/productos/TH-965.jpg,,,,ST,MXN,
 ,TH-966,EXT 15CM P MON LAV E2006 NUVA CR, ,911.0,,,http://portal.helvex.com.mx/images/productos/TH-966.jpg,,,,ST,MXN,
 ,TH-966-ND,EXT 15CM P MON LAV E2006 NUVA ND, ,1003.0,,,http://portal.helvex.com.mx/images/productos/TH-966-ND.jpg,,,,ST,MXN,
 ,TH-966-S,EXT 15CM P MON LAV E2006 NUVA S, ,1003.0,,,http://portal.helvex.com.mx/images/productos/TH-966-S.jpg,,,,ST,MXN,
 ,TH-967,EXT 15CM P MON LAV E94 Y E904 CR, ,1046.0,,,http://portal.helvex.com.mx/images/productos/TH-967.jpg,,,,ST,MXN,
 ,TH-967-S,EXT 15CM P MON LAV E94 Y E904 S, ,1159.0,,,http://portal.helvex.com.mx/images/productos/TH-967-S.jpg,,,,ST,MXN,
 ,TH-968,EXT 17CM P MON LAV E905 VERTIKA CR, ,1046.0,,,http://portal.helvex.com.mx/images/productos/TH-968.jpg,,,,ST,MXN,
 ,TH-968-S,EXT 17CM P MON LAV E905 VERTIKA S, ,1148.0,,,http://portal.helvex.com.mx/images/productos/TH-968-S.jpg,,,,ST,MXN,
 ,TH-969,EXT 17CM P MON LAV E909 PREMIER CR, ,931.0,,,http://portal.helvex.com.mx/images/productos/TH-969.jpg,,,,ST,MXN,
 ,TH-969-S,EXT 17CM P MON LAV E909 PREMIER S, ,1030.0,,,http://portal.helvex.com.mx/images/productos/TH-969-S.jpg,,,,ST,MXN,
 ,TH-969-SD,EXT 17CM P MON LAV E909 PREMIER SD, ,1082.0,,,http://portal.helvex.com.mx/images/productos/TH-969-SD.jpg,,,,ST,MXN,
 ,TH-970,ENS TINA TUBO SOLDADO CR, ,1813.0,,,http://portal.helvex.com.mx/images/productos/TH-970.jpg,,,,ST,MXN,
 ,TH-973,EXTENSION 17CM P MON LAV ACUEDUCTO CR, ,1046.0,,,http://portal.helvex.com.mx/images/productos/TH-973.jpg,,,,ST,MXN,
 ,TH-973-S,EXTENSION 17CM P MON LAV ACUEDUCTO S, ,1148.0,,,http://portal.helvex.com.mx/images/productos/TH-973-S.jpg,,,,ST,MXN,
 ,TH-974,EXTENSION 15CM P MON LAV CR, ,741.0,,,http://portal.helvex.com.mx/images/productos/TH-974.jpg,,,,ST,MXN,
 ,TH-975,CHAP P MON CUADRADO CR, ,131.0,,,http://portal.helvex.com.mx/images/productos/TH-975.jpg,,,,ST,MXN,
 ,TH058-SINLOGO,CONTRA REJILLA LAVABO SIN LOGO HELVEX CR, ,696.0,,,http://portal.helvex.com.mx/images/productos/TH058-SINLOGO.jpg,,,,ST,MXN,
 ,TH064-RH2284,CONTRAPUSH CON TUBO CTRA 30CM CR, ,860.0,,,http://portal.helvex.com.mx/images/productos/TH064-RH2284.jpg,,,,ST,MXN,
 ,TH906-7CM,ADAPT ENS EMP REG TIPOG 7.2CM ANTIQUA CR, ,866.0,,,http://portal.helvex.com.mx/images/productos/TH906-7CM.jpg,,,,ST,MXN,
 ,TH961AAI-15.6,EXT 15.6CM P MON LAV E-903-AAI, ,1028.0,,,http://portal.helvex.com.mx/images/productos/TH961AAI-15.6.jpg,,,,ST,MXN,
 ,TH962-10CM,JGO EXT P MAN 10CM NUVA CR, ,1515.0,,,http://portal.helvex.com.mx/images/productos/TH962-10CM.jpg,,,,ST,MXN,
 ,TH965-15CM,EXT 15CM P MON LAV E907 E908 EXPLORA CR, ,740.0,,,http://portal.helvex.com.mx/images/productos/TH965-15CM.jpg,,,,ST,MXN,
 ,TH966-5CM,EXT 5CM P MON LAV NUVA CR, ,747.0,,,http://portal.helvex.com.mx/images/productos/TH966-5CM.jpg,,,,ST,MXN,
 ,TR-011,BR Y CHAP CR, ,281.0,,,http://portal.helvex.com.mx/images/productos/TR-011.jpg,,,,ST,MXN,
 ,TR-011-S,BR Y CHAP S, ,323.0,,,http://portal.helvex.com.mx/images/productos/TR-011-S.jpg,,,,ST,MXN,
 ,TR-012,BR Y CHAP CR, ,310.0,,,http://portal.helvex.com.mx/images/productos/TR-012.jpg,,,,ST,MXN,
 ,TR-012-AAI,BR Y CHAP ARSSEN AAI, ,372.0,,,http://portal.helvex.com.mx/images/productos/TR-012-AAI.jpg,,,,ST,MXN,
 ,TR-012-ND,BR Y CHAP ND, ,346.0,,,http://portal.helvex.com.mx/images/productos/TR-012-ND.jpg,,,,ST,MXN,
 ,TR-012-S,BR Y CHAP S, ,346.0,,,http://portal.helvex.com.mx/images/productos/TR-012-S.jpg,,,,ST,MXN,
 ,TR-013,BR Y CHAP CR, ,358.0,,,http://portal.helvex.com.mx/images/productos/TR-013.jpg,,,,ST,MXN,
 ,TR-013-ND,BRAZO Y CHAPETON PARA REGADERA ND, ,418.0,,,http://portal.helvex.com.mx/images/productos/TR-013-ND.jpg,,,,ST,MXN,
 ,TR-013-S,BR Y CHAP S, ,418.0,,,http://portal.helvex.com.mx/images/productos/TR-013-S.jpg,,,,ST,MXN,
 ,TR-014-AI,BR Y CHAP INNOVEX AI, ,440.0,,,http://portal.helvex.com.mx/images/productos/TR-014-AI.jpg,,,,ST,MXN,
 ,TR-025,BR Y CHAP ANTIQUA CR, ,446.0,,,http://portal.helvex.com.mx/images/productos/TR-025.jpg,,,,ST,MXN,
 ,TR-034,BR Y CHAP ELEGANCE CR, ,443.0,,,http://portal.helvex.com.mx/images/productos/TR-034.jpg,,,,ST,MXN,
 ,TR-034-S/L,BR Y CHAP ELEGANCE SL, ,494.0,,,http://portal.helvex.com.mx/images/productos/TR-034-S/L.jpg,,,,ST,MXN,
 ,TR-035,BR Y CHAP ANG CR, ,726.0,,,http://portal.helvex.com.mx/images/productos/TR-035.jpg,,,,ST,MXN,
 ,TR-035-CO,BR Y CHAP ANG CO, ,860.0,,,http://portal.helvex.com.mx/images/productos/TR-035-CO.jpg,,,,ST,MXN,
 ,TR-035-S,BR Y CHAP ANG S, ,842.0,,,http://portal.helvex.com.mx/images/productos/TR-035-S.jpg,,,,ST,MXN,
 ,TR-036,BR Y CHAP KUBICA CR, ,944.0,,,http://portal.helvex.com.mx/images/productos/TR-036.jpg,,,,ST,MXN,
 ,TR-036-ND,BR Y CHAP KUBICA ND, ,1091.0,,,http://portal.helvex.com.mx/images/productos/TR-036-ND.jpg,,,,ST,MXN,
 ,TR-036-S,BR Y CHAP KUBICA S, ,1091.0,,,http://portal.helvex.com.mx/images/productos/TR-036-S.jpg,,,,ST,MXN,
 ,TR-037,BR Y CHAP TECHO CR, ,673.0,,,http://portal.helvex.com.mx/images/productos/TR-037.jpg,,,,ST,MXN,
 ,TR-037-15CM,BR Y CHAP TECHO 15CM CR, ,601.0,,,http://portal.helvex.com.mx/images/productos/TR-037-15CM.jpg,,,,ST,MXN,
 ,TR-037-S,BR Y CHAP TECHO S, ,748.0,,,http://portal.helvex.com.mx/images/productos/TR-037-S.jpg,,,,ST,MXN,
 ,TR-038,BR Y CHAP TECHO KUBICA CR, ,894.0,,,http://portal.helvex.com.mx/images/productos/TR-038.jpg,,,,ST,MXN,
 ,TR-038-S,BR Y CHAP TECHO KUBICA S, ,1032.0,,,http://portal.helvex.com.mx/images/productos/TR-038-S.jpg,,,,ST,MXN,
 ,TR-039,BR Y CHAP ANG CR, ,1083.0,,,http://portal.helvex.com.mx/images/productos/TR-039.jpg,,,,ST,MXN,
 ,TR-039-S,BR Y CHAP ANG S, ,1252.0,,,http://portal.helvex.com.mx/images/productos/TR-039-S.jpg,,,,ST,MXN,
 ,TR-039-SD,BR Y CHAP ANG SD, ,1314.0,,,http://portal.helvex.com.mx/images/productos/TR-039-SD.jpg,,,,ST,MXN,
 ,TR013S-TR035S,BR TR035S CCHAP CUAD S, ,761.0,,,http://portal.helvex.com.mx/images/productos/TR013S-TR035S.jpg,,,,ST,MXN,
 ,TR035CO-H201CO,REG BR ANG Y CHAP EXPLORA CO, ,1456.0,,,http://portal.helvex.com.mx/images/productos/TR035CO-H201CO.jpg,,,,ST,MXN,
 ,TR035S-30CM,BR Y CHAP ANG 30CM S, ,803.0,,,http://portal.helvex.com.mx/images/productos/TR035S-30CM.jpg,,,,ST,MXN,
 ,TR037-10CM,BR Y CHAP TECHO 10CM CR, ,412.0,,,http://portal.helvex.com.mx/images/productos/TR037-10CM.jpg,,,,ST,MXN,
 ,TR037-19CM,BR Y CHAP TECHO 19CM CR, ,601.0,,,http://portal.helvex.com.mx/images/productos/TR037-19CM.jpg,,,,ST,MXN,
 ,TR038-20CM,BR Y CHAP TECHO 20CM KUBICA CR, ,894.0,,,http://portal.helvex.com.mx/images/productos/TR038-20CM.jpg,,,,ST,MXN,
 ,TR039-38CM,BR Y CHAP CR, ,1170.0,,,http://portal.helvex.com.mx/images/productos/TR039-38CM.jpg,,,,ST,MXN,
 ,TV-016,CESPOL LAV CREG SCTRA CR, ,781.0,,,http://portal.helvex.com.mx/images/productos/TV-016.jpg,,,,ST,MXN,
 ,TV-016-40,CESPOL LARGO LAV CREG SCTRA 40 CMS CR, ,943.0,,,http://portal.helvex.com.mx/images/productos/TV-016-40.jpg,,,,ST,MXN,
 ,TV-017,CESPOL LAV CREG SCTRA CR, ,837.0,,,http://portal.helvex.com.mx/images/productos/TV-017.jpg,,,,ST,MXN,
 ,TV-017-40,CESPOL LARGO LAV CREG SCTRA 40 CMS CR, ,1011.0,,,http://portal.helvex.com.mx/images/productos/TV-017-40.jpg,,,,ST,MXN,
 ,TV-017-40-S,CESPOL LARGO LAV CREG SCTRA 40 CMS S, ,1134.0,,,http://portal.helvex.com.mx/images/productos/TV-017-40-S.jpg,,,,ST,MXN,
 ,TV-017-S,CESPOL LAV CREG SCTRA S, ,964.0,,,http://portal.helvex.com.mx/images/productos/TV-017-S.jpg,,,,ST,MXN,
 ,TV-017-S-PVD,CESPOL LAV CREG SCTRA SD, ,916.0,,,http://portal.helvex.com.mx/images/productos/TV-017-S-PVD.jpg,,,,ST,MXN,
 ,TV-017-SD,CESPOL LAV CREG SCTRA SD, ,964.0,,,http://portal.helvex.com.mx/images/productos/TV-017-SD.jpg,,,,ST,MXN,
 ,TV-030,CESPOL FREG CREG CR, ,1108.0,,,http://portal.helvex.com.mx/images/productos/TV-030.jpg,,,,ST,MXN,
 ,TV-031,CONEXION DBL P CESPOL NK, ,992.0,,,http://portal.helvex.com.mx/images/productos/TV-031.jpg,,,,ST,MXN,
 ,TV-048,SALTINA PARED SDESV MAGNA CR, ,1629.0,,,http://portal.helvex.com.mx/images/productos/TV-048.jpg,,,,ST,MXN,
 ,TV-048-ND,SALTINA PARED SDESV MAGNA DX ND, ,1796.0,,,http://portal.helvex.com.mx/images/productos/TV-048-ND.jpg,,,,ST,MXN,
 ,TV-048-S,SALTINA PARED SDESV MAGNA S, ,1796.0,,,http://portal.helvex.com.mx/images/productos/TV-048-S.jpg,,,,ST,MXN,
 ,TV-054,SALTINA PISO IGUAZU CR, ,2896.0,,,http://portal.helvex.com.mx/images/productos/TV-054.jpg,,,,ST,MXN,
 ,TV-057-CO,SALTINA PARED LRG CDESV ANTIQUA CO, ,2242.0,,,http://portal.helvex.com.mx/images/productos/TV-057-CO.jpg,,,,ST,MXN,
 ,TV-058,SALTINA PARED SDESV KUBICA CR, ,1743.0,,,http://portal.helvex.com.mx/images/productos/TV-058.jpg,,,,ST,MXN,
 ,TV-058-S,SALTINA PARED SDESV KUBICA S, ,1920.0,,,http://portal.helvex.com.mx/images/productos/TV-058-S.jpg,,,,ST,MXN,
 ,TV-060,SALTINA PARED SDESV NUVA CR, ,1627.0,,,http://portal.helvex.com.mx/images/productos/TV-060.jpg,,,,ST,MXN,
